,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/hdd/0/temperature/0,/hdd/0/data/1,/hdd/0/data/2,/hdd/1/temperature/0,/hdd/1/load/0
05/04/2020 19:20:11,17.96875,25.6370182,19.4110565,7.7524066,17.6923027,62,60,63,53,63,3409.72217,3409.72217,3510.008,3510.008,23.2013855,11.0611315,0.0282342825,0.492483944,100.285942,59.63112,4.70341873,3.184105,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,35,77516,13076,35,23.32428
05/04/2020 19:20:12,16.40625,25.78125,16.46825,14.9305582,18.39658,55,54,53,50,55,3409.722,3409.722,3409.722,3409.722,22.8467541,10.6040192,0.0818961,0.6692656,100.285942,59.5961037,4.700657,3.18686676,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,35,77516,13076,35,23.32428
05/04/2020 19:20:13,17.1875,15.625,13.2091341,12.4399071,14.6153812,55,55,55,52,55,3509.94458,3710.513,3610.22876,3610.22876,12.6793585,7.474745,0.0280046072,0.50547713,100.284134,59.34205,4.68061829,3.20690536,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,35,77516,13076,35,23.32428
05/04/2020 19:20:14,6.299603,7.8125,6.32440472,5.505955,6.485611,49,51,50,48,51,802.302246,802.302246,902.59,802.302246,4.63995266,2.83760452,0.00553678954,0.407323152,100.287781,59.30863,4.67798233,3.20954132,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,35,77516,13076,35,23.32428
05/04/2020 19:20:15,12.4158621,19.53125,11.5985575,11.6586571,13.80108,53,54,53,50,54,3510.01025,3610.29639,3610.29639,3610.29639,9.607759,7.754956,0.0262123253,0.5187121,100.286011,59.3767776,4.68335724,3.20416641,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,35,77516,13076,35,23.3249054
05/04/2020 19:20:16,4.6875,14.84375,7.83730125,5.49355125,8.215523,58,53,52,50,58,3610.29517,3610.29517,3610.29517,3610.29517,7.77100849,5.96223,0.00871375,0.402305275,100.285973,59.44937,4.689083,3.19844055,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,35,77516,13076,35,23.3249054
05/04/2020 19:20:17,26.56746,18.7891235,9.693682,6.925416,15.4939175,66,57,55,53,66,3810.866,3409.72217,3409.72217,3510.0083,15.6249256,8.705733,0.0156546161,0.383611679,100.28595,59.3694725,4.682781,3.20474243,44,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,35,77516,13076,35,23.3249054
05/04/2020 19:20:18,13.3312817,16.0400982,3.57142687,22.3214264,13.8160648,55,57,54,56,56,3409.723,3610.295,3610.295,3610.295,20.6566181,8.62224,0.002234739,0.377439737,100.285973,59.2678642,4.67476654,3.212757,44,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,35,77516,13076,35,23.3249054
05/04/2020 19:20:19,17.96875,17.1875,10.9879017,12.5,14.6610374,51,53,51,50,54,1704.861,1704.861,1404.00317,1404.00317,20.1052856,7.9782176,0.0264973231,0.454050541,100.285942,59.2157745,4.670658,3.21686554,44,139,405.000031,278,0,0,0,0,4096,75.71484,4020.28516,1.84850693,35,77516,13076,35,23.3249054
05/04/2020 19:20:20,6.25,12.5,3.90625,0.78125,5.859375,53,56,56,50,56,3409.72339,3510.00952,3510.00952,3510.00952,10.3161964,4.986351,0.005619043,0.377880663,100.285988,59.23971,4.67254639,3.21497726,45,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75.72656,4020.27344,1.848793,35,77516,13076,35,23.3249054
05/04/2020 19:20:21,10.9375,13.28125,10.15625,7.838827,10.5534554,54,56,53,50,57,1303.7168,1303.7168,1303.7168,1303.7168,10.5453882,5.842969,0.104921386,0.4671731,100.285904,59.3309746,4.67974472,3.207779,45,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75.72656,4020.27344,1.848793,35,77516,13076,35,23.3249054
05/04/2020 19:20:22,32.8125,28.90625,26.3581753,31.7908649,29.96695,67,65,61,56,65,3409.72388,3510.01,3510.01,3510.01,20.3750629,11.832408,0.305718064,0.7858195,100.285995,59.9703445,4.730175,3.15734863,45,139,405.000031,278,0,0,0,0,4096,75.72656,4020.27344,1.848793,35,77516,13076,35,23.3249054
05/04/2020 19:20:23,14.84375,18.75,20.3125,17.96875,17.96875,66,62,61,57,66,3409.72339,3409.72339,3409.72339,3409.72339,20.8271351,8.70171,0.0140517419,0.559124351,100.28598,60.0469055,4.73621368,3.15131,44,139,405.000031,278,0,0,0,0,4096,75.72656,4020.27344,1.848793,35,77516,13076,35,23.3249054
05/04/2020 19:20:24,21.875,25,21.09375,28.125,24.0234375,59,60,58,56,60,3409.72266,3409.72266,3409.72266,3510.00854,23.0668259,10.908432,0.034913756,0.6099783,100.285957,60.2022476,4.74846649,3.13905716,44,139,405.000031,278,0,0,0,0,4096,75.72656,4020.27344,1.848793,35,77516,13076,35,23.3249054
05/04/2020 19:20:25,14.0625,20.3125,18.8740082,18.1051617,17.8385372,65,57,54,52,63,3610.29419,3610.29419,3610.29419,3610.29419,21.5276966,9.256338,0.115720265,0.6463594,100.28595,60.2981033,4.756027,3.13149643,44,139,405.000031,278,0,0,0,0,4096,75.734375,4020.26563,1.84898376,35,77516,13076,35,23.3249054
05/04/2020 19:20:26,1.5625,12.5,8.581734,2.34375,6.246996,52,56,52,50,56,3610.295,3610.295,3610.295,3610.295,17.0455971,4.98333931,0.00584727433,0.363322824,100.285965,60.2922974,4.75556946,3.13195419,44,139,405.000031,278,0,0,0,0,4096,77.94922,4018.05078,1.9030571,35,77516,13076,35,23.3249054
05/04/2020 19:20:27,3.125,17.1875,4.699898,6.25,7.81559944,54,57,53,51,57,3008.57837,3008.57837,2707.7207,2707.7207,17.87112,5.80054426,0.00603157142,0.391991228,100.28595,60.26952,4.75377274,3.133751,44,139,405.000031,278,0,0,0,0,4096,77.94922,4018.05078,1.9030571,35,77516,13076,35,23.3249054
05/04/2020 19:20:28,6.1899066,14.0625,9.375,10.9375,10.14123,58,59,61,56,69,3409.723,3510.00879,3409.723,3510.00879,17.19442,5.129335,0.009046863,0.40450713,100.285965,60.0987,4.740299,3.14722443,44,139,405.000031,278,1,0,0,0,4096,75,4021,1.83105469,35,77516,13076,35,23.3249054
05/04/2020 19:20:29,8.59375,15.625,8.59375,10.9375,10.9375,51,54,51,50,54,2406.863,2406.863,2406.863,2406.863,19.1536922,7.05624866,0.0112167988,0.428317875,100.285957,60.04047,4.73570633,3.15181732,0,139,405.000031,278,1,0,0,0,4096,75,4021,1.83105469,35,77516,13076,35,23.3249054
05/04/2020 19:20:30,3.125,8.59375,1.5625,4.6875,4.4921875,52,53,52,48,53,3510.009,3510.009,3510.009,3510.009,14.6308346,2.56053424,0.007830566,0.426431954,100.285973,59.91105,4.725498,3.16202545,0,139,405.000031,278,1,0,0,0,4096,75,4021,1.83105469,35,77516,13076,35,23.3249054
05/04/2020 19:20:31,9.375,12.5,7.03125,14.84375,10.9375,54,56,54,60,60,3610.29321,3610.29321,3610.29321,3409.72119,18.7103,6.610928,0.008925591,0.446524054,100.285919,59.9079552,4.725254,3.16226959,0,139,405.000031,278,1,0,0,0,4096,75,4021,1.83105469,35,77516,13076,35,23.3249054
05/04/2020 19:20:32,10.9375,5.46875,6.25,5.46875,7.03125,50,53,50,49,53,902.573364,902.573364,902.573364,902.573364,15.0972986,3.01430321,0.009453652,0.434192747,100.285934,60.0100479,4.733307,3.15421677,0,139,405.000031,278,1,0,0,0,4096,75,4021,1.83105469,35,77516,13076,35,23.3249054
05/04/2020 19:20:33,10.9375,8.59375,8.59375,7.03125,8.7890625,54,55,61,54,61,3610.29639,3610.29639,3610.29639,3610.29639,17.0257931,4.95363426,0.00502716424,0.4251285,100.286011,60.15103,4.74442673,3.143097,0,139,405.000031,278,1,0,0,0,4096,75,4021,1.83105469,35,77516,13076,35,23.3249054
05/04/2020 19:20:34,5.46875,9.375,3.90625,7.8125,6.640625,52,52,50,49,52,1504.289,1504.289,1504.289,1504.289,7.028061,2.87932825,0.0131955976,0.417432964,100.285934,59.9153061,4.725834,3.16168976,0,139,405.000031,278,1,0,0,0,4096,75,4021,1.83105469,35,77516,13076,35,23.3249054
05/04/2020 19:20:35,10.15625,6.25,1.5625,6.25,6.0546875,53,54,54,55,55,3510.01,3610.296,3610.296,3610.296,5.430612,3.60888815,0.0159929339,0.4332798,100.285995,59.8939743,4.72415161,3.163372,0,139,405.000031,278,1,0,0,0,4096,75,4021,1.83105469,35,77516,13076,35,23.3249054
05/04/2020 19:20:36,7.8125,8.59375,10.9375,11.71875,9.765625,55,60,56,53,60,3409.72266,3409.72266,3510.00854,3610.29468,7.57757139,5.759768,0.00563811976,0.466370553,100.285957,59.75938,4.71353531,3.17398834,0,139,405.000031,278,1,0,0,0,4096,75,4021,1.83105469,35,77516,13076,35,23.3249054
05/04/2020 19:20:37,7.824898,7.8125,5.505955,10.15625,7.824898,51,53,52,50,53,2306.577,2306.577,2306.577,3510.008,5.95508671,4.14353371,0.008724642,0.447580248,100.28595,59.7502365,4.71281433,3.17470932,0,139,405.000031,278,1,0,0,0,4096,75,4021,1.83105469,35,77516,13076,35,23.3249054
05/04/2020 19:20:38,7.78846169,9.375,12.4879837,8.59375,9.5613,58,55,65,53,62,3409.723,3610.295,3610.295,3510.00879,6.69496155,4.88673353,0.0042152605,0.459522754,100.285965,59.8612366,4.721569,3.16595459,0,139,405.000031,278,1,0,0,0,4096,75,4021,1.83105469,35,77516,13076,35,23.3249054
05/04/2020 19:20:39,3.90625,3.90625,17.2127,7.87450075,8.224928,50,53,53,48,55,3409.722,3409.722,3610.294,3510.00781,6.14735842,4.34706831,0.000808224839,0.4172927,100.285942,59.7122765,4.70982,3.17770386,0,139,405.000031,278,1,0,0,0,4096,75,4021,1.83105469,35,77516,13076,35,23.3249054
05/04/2020 19:20:40,14.7475958,10.15625,5.4214,17.96875,12.0734987,53,53,53,50,53,2607.435,2306.57715,2306.57715,2005.71924,8.09156,6.256818,0.00221803063,0.5138438,100.285965,59.9745979,4.73051071,3.157013,0,139,405.000031,278,1,0,0,0,4096,75,4021,1.83105469,35,77516,13076,35,23.3249054
05/04/2020 19:20:41,8.59375,13.28125,6.25,12.3918295,10.1292076,53,64,53,52,64,3610.29468,3510.00854,3409.72266,3409.72266,5.58946466,3.79010582,0.00148731924,0.457975328,100.285965,60.23823,4.75130463,3.136219,0,139,405.000031,278,1,0,0,0,4096,75,4021,1.83105469,35,77516,13076,35,23.3249054
05/04/2020 19:20:42,12.5,14.84375,6.25,10.9375,11.1328125,54,55,52,50,55,902.5731,1303.71667,1303.71667,1303.71667,7.901229,6.06531429,0.00229862053,0.5025903,100.2859,59.9470329,4.72833633,3.15918732,0,139,405.000031,278,1,0,0,0,4096,75,4021,1.83105469,35,77516,13076,35,23.3249054
05/04/2020 19:20:43,33.59375,31.25,25,30.46875,30.078125,63,63,62,57,63,3610.29688,3510.01074,3409.72485,3510.01074,18.4884186,16.4992657,0.0071438076,1.00459039,100.286026,59.9296227,4.726963,3.16056061,0,139,405.000031,278,1,0,0,0,4096,75,4021,1.83105469,35,77516,13076,35,23.3249054
05/04/2020 19:20:44,24.21875,23.4375,16.40625,23.4375,21.875,62,60,57,55,62,3409.72217,3409.72217,3409.72217,3409.72217,14.7314215,12.8178425,0.002503485,0.754587,100.285942,59.9865952,4.73145676,3.156067,0,139,405.000031,278,1,0,0,0,4096,75,4021,1.83105469,35,77516,13076,35,23.3249054
05/04/2020 19:20:45,28.90625,22.65625,17.1875,25.78125,23.6328125,62,61,59,56,62,3409.72363,3409.72363,3409.72363,3409.72363,15.9165306,13.9573975,0.02208904,0.8206599,100.285988,59.98079,4.730999,3.15652466,0,139,405.000031,278,1,0,0,0,4096,75,4021,1.83105469,36,77516,13076,36,23.3280945
05/04/2020 19:20:46,17.96875,7.8125,7.03125,8.59375,10.3515625,52,53,52,49,53,902.573,3510.006,3510.006,3510.006,6.677274,4.8476305,0.005053928,0.501069546,100.285889,59.6820946,4.70743942,3.18008423,0,139,405.000031,278,1,0,0,0,4096,75,4021,1.83105469,36,77516,13076,36,23.3280945
05/04/2020 19:20:47,10.15625,3.125,10.9623013,10.9375,8.795261,55,54,60,52,60,3610.29688,3610.29688,3610.29688,3610.29688,7.212067,5.37860155,0.0266218688,0.4423657,100.286026,59.6047134,4.701336,3.18618774,0,139,405.000031,278,1,0,0,0,4096,75,4021,1.83105469,36,77516,13076,36,23.3280945
05/04/2020 19:20:48,10.15625,7.8125,14.0384617,12.5,11.1268044,66,64,65,57,67,3409.72266,3409.72266,3409.72266,3409.72266,7.745024,5.916393,0.0218577944,0.489237547,100.285957,59.7757263,4.71482468,3.172699,0,139,405.000031,278,1,0,0,0,4096,75,4021,1.83105469,36,77516,13076,36,23.3280945
05/04/2020 19:20:49,14.84375,7.03125,27.34375,16.6046619,16.4558525,57,57,56,58,58,3510.009,3510.009,3510.009,3510.009,11.8440542,9.975597,0.02492117,0.5186758,100.285973,60.99164,4.81073,3.07679367,0,139,405.000031,278,1,0,0,0,4096,75,4021,1.83105469,36,77516,13076,36,23.3280945
05/04/2020 19:20:50,8.59375,8.59375,3.90625,12.3557682,8.362377,58,57,54,52,57,3610.29443,3610.29443,3610.29443,3610.29443,7.974053,6.12352133,0.0241719559,0.481786847,100.285957,60.9140167,4.80460739,3.08291626,0,139,405.000031,278,1,0,0,0,4096,75,4021,1.83105469,36,77516,13076,36,23.3280945
05/04/2020 19:20:51,8.680558,5.46875,6.25,6.25,6.662327,52,53,51,49,53,1303.717,1704.86072,1704.86072,1704.86072,7.03399324,5.196922,0.0152781093,0.482594252,100.285927,61.0150948,4.81258,3.07494354,0,139,405.000031,278,1,0,0,0,4096,75,4021,1.83105469,36,77516,13076,36,23.3280945
05/04/2020 19:20:52,12.3557682,15.625,7.03125,7.8125,10.7061272,57,56,58,53,58,3610.29614,3610.29614,3610.29614,3610.29614,6.25120163,4.413482,0.018869387,0.4813831,100.286,60.96741,4.808819,3.07870483,0,139,405.000031,278,1,0,0,0,4096,75,4021,1.83105469,36,77516,13076,36,23.3280945
05/04/2020 19:20:53,15.625,6.25,7.03125,5.46875,8.59375,59,55,55,52,59,3510.0083,3409.72241,3409.72241,3409.72241,6.516535,4.699176,0.0124991173,0.465361238,100.28595,60.6869469,4.78669739,3.10082626,0,139,405.000031,278,1,0,0,0,4096,75,4021,1.83105469,36,77516,13076,36,23.3280945
05/04/2020 19:20:54,15.625,11.71875,3.90625,14.84375,11.5234375,54,54,52,50,53,902.5729,3409.71973,3409.71973,3409.71973,9.1994915,7.293526,0.05056496,0.5667514,100.285873,60.6297836,4.78218842,3.10533524,0,139,405.000031,278,1,0,0,0,4096,75,4021,1.83105469,36,77516,13076,36,23.3280945
05/04/2020 19:20:55,13.28125,14.0625,7.03125,10.9375,11.328125,60,58,56,53,60,3409.72461,3409.72461,3409.72461,3409.72461,9.362152,7.50713634,0.0207431857,0.540852547,100.286018,60.5238647,4.773834,3.11368942,0,139,405.000031,278,1,0,0,0,4096,75,4021,1.83105469,36,77516,13076,36,23.3280945
05/04/2020 19:20:56,11.71875,4.6875,4.71230125,4.6875,6.45151138,51,52,50,49,52,902.5724,902.5724,3409.71777,3510.00366,6.606042,4.79272032,0.008568703,0.429475635,100.28582,60.5723267,4.77765656,3.109867,0,139,405.000031,278,1,0,0,0,4096,75,4021,1.83105469,36,77516,13076,36,23.3280945
05/04/2020 19:20:57,8.59375,2.34375,1.5625,4.6875,4.296875,53,52,51,48,53,3409.727,3510.01318,3510.01318,3510.01318,5.9347024,4.12436771,0.008727593,0.422281265,100.286095,60.66712,4.78513336,3.10239029,0,139,405.000031,278,1,0,0,0,4096,75,4021,1.83105469,36,77516,13076,36,23.3280945
05/04/2020 19:20:58,17.1875,14.84375,9.399801,7.080853,12.1279716,54,52,50,48,54,3610.22852,3610.22852,3610.22852,3610.22852,10.053894,8.250147,0.00165116682,0.4332784,100.284126,60.7039223,4.78803635,3.0994873,0,139,405.000031,278,1,0,0,0,4096,75,4021,1.83105469,36,77516,13076,36,23.3280945
05/04/2020 19:20:59,13.28125,7.8125,9.375,5.4567337,8.981371,53,53,51,49,54,3510.07349,3510.07349,3510.07349,3409.78564,5.673952,3.86686325,0.009892487,0.434903055,100.287819,60.64052,4.78303528,3.10448837,0,139,405.000031,278,1,0,0,0,4096,75,4021,1.83105469,36,77516,13076,36,23.3280945
05/04/2020 19:21:00,10.9375,4.6875,3.87018919,5.46875,6.240988,50,51,49,48,51,1704.861,1704.861,1704.861,1704.861,5.31826735,3.47440219,0.0302063785,0.469019353,100.285942,60.58708,4.77882,3.10870361,0,139,405.000031,278,1,0,0,0,4096,75,4021,1.83105469,36,77516,13076,36,23.3280945
05/04/2020 19:21:01,14.84375,10.9375,6.25,7.8125,9.9609375,58,60,53,50,60,3409.72314,3510.00928,3510.00928,3409.72314,4.762366,2.92621,0.02876437,0.466886669,100.28598,60.546936,4.775654,3.11186981,0,139,405.000031,278,1,0,0,0,4096,75,4021,1.83105469,36,77516,13076,36,23.3280945
05/04/2020 19:21:20,13.8455276,11.2571955,8.504522,9.778142,10.8463469,57,57,54,55,57,3409.72314,3610.29517,3409.72314,3510.00928,7.67338133,5.81790066,0.0282010883,0.507998168,100.28598,60.00183,4.73265839,3.15486526,0,139,405.000031,278,1,0,0,0,4096,75,4021,1.83105469,36,77516,13076,36,23.3280945
05/04/2020 19:21:21,7.206857,10.3174572,8.730162,6.349206,8.150917,51,53,51,48,53,3409.72168,3510.00757,3209.15,3209.15,8.4658165,6.600531,0.0272043068,0.5177614,100.285934,59.86646,4.721981,3.1655426,0,139,405.000031,278,1,0,0,0,4096,75,4021,1.83105469,36,77516,13076,36,23.3280945
05/04/2020 19:21:22,17.7644253,25.78125,6.262398,13.4300594,15.809536,54,55,51,49,55,3309.436,3309.436,3510.008,3510.008,11.7314262,9.855582,0.0225792117,0.583825231,100.285942,60.1488571,4.744255,3.14326859,0,139,405.000031,278,1,0,0,0,4096,75,4021,1.83105469,36,77516,13076,36,23.3280945
05/04/2020 19:21:23,11.71875,13.28125,6.25,2.3317337,8.395433,55,54,52,49,54,3610.29565,3610.29565,3610.29565,3610.29565,8.766668,6.85590124,0.06431313,0.5454482,100.285988,60.0094681,4.733261,3.15426254,0,139,405.000031,278,1,0,0,0,4096,75,4021,1.83105469,36,77516,13076,36,23.3280945
05/04/2020 19:21:24,10.15625,21.09375,3.1129837,3.90625,9.567308,52,55,50,50,55,1604.57483,2005.71863,2005.71863,2005.71863,8.130241,6.27660227,0.0355495661,0.46836403,100.285927,60.0755348,4.738472,3.14905167,0,139,405.000031,278,1,0,0,0,4096,75,4021,1.83105469,36,77516,13076,36,23.3280945
05/04/2020 19:21:25,12.5,17.96875,3.13739777,7.068455,10.1686478,54,54,52,50,54,3610.296,3510.01,3610.296,3610.296,6.191497,4.35745144,0.0233359411,0.456428975,100.285995,59.9701958,4.73016357,3.15736,0,139,405.000031,278,1,0,0,0,4096,75,4021,1.83105469,36,77516,13076,36,23.3280945
05/04/2020 19:21:26,7.8125,13.28125,6.2379837,5.432689,8.191109,49,50,48,47,51,902.572937,902.572937,902.572937,902.572937,6.49430466,4.67113638,0.009543476,0.466961652,100.285881,59.99675,4.732258,3.15526581,0,139,405.000031,278,1,0,0,0,4096,75,4021,1.83105469,36,77516,13076,36,23.3280945
05/04/2020 19:21:27,16.40625,1.5625,2.34375,3.94345522,6.063986,49,51,49,47,51,2106.00659,2106.00659,2106.00659,2106.00659,6.109737,4.27750969,0.0236994755,0.46514824,100.286026,59.986496,4.731449,3.15607452,0,139,405.000031,278,1,0,0,0,4096,75,4021,1.83105469,36,77516,13076,36,23.3280945
05/04/2020 19:21:28,10.9375,6.25,1.5625,4.66346169,5.853367,53,52,51,48,53,3510.009,3409.72314,3610.29517,3610.29517,7.69946241,5.83891058,0.0326721,0.501841,100.285973,59.95119,4.7286644,3.15885925,0,139,405.000031,278,1,0,0,0,4096,75,4021,1.83105469,36,77516,13076,36,23.3280945
05/04/2020 19:21:29,19.53125,13.28125,14.84375,14.84375,15.625,56,54,53,50,56,3510.00854,3409.72266,3409.72266,3510.00854,11.2202368,9.277822,0.08276783,0.5914782,100.285957,59.8996353,4.724598,3.16292572,0,139,405.000031,278,1,0,0,0,4096,75,4021,1.83105469,36,77516,13076,36,23.3280945
05/04/2020 19:21:30,7.8125,8.59375,7.03125,7.03125,7.6171875,49,51,49,48,51,802.287048,802.287048,802.287048,802.287048,6.30457926,4.48591042,0.0136590032,0.4393544,100.285881,59.9202843,4.726227,3.16129684,0,139,405.000031,278,1,0,0,0,4096,75,4021,1.83105469,36,77516,13076,36,23.3280945
